"msoa21","msoa21_name","heat_risk","social_risk","heat_enhanced_risk","lst_maxday_mean","lst_daynight_mean","lst_daynight_decile","airtemp_maxday_mean","airtemp_daynight_mean","airtemp_daynight_decile","under5","under5_pct","over75","over75_pct","people_of_colour","people_of_colour_pct","disabled_persons","disabled_persons_pct","life_expectancy_average","life_expectancy_decile","care_or_nursing_home_n","hospital_n","nurseries_n"
"E02004927","Wheathampstead","highest heat risk","Lowest heat risk","High heat, not enhanced risk",40.07,25.69,6,38.69,28.42,5,361,0.0528550512445095,733,0.107320644216691,537,0.08,873,0.13,84.7,9,1,0,2
"E02004928","Harpenden Common","highest heat risk","Lowest heat risk","High heat, not enhanced risk",40.4,25.96,6,38.54,28.3,5,378,0.0554496112659528,635,0.0931494792430688,642,0.093,732,0.107,86.1,10,0,0,0
"E02004929","Redbourn","highest heat risk","Medium heat risk","High heat, not enhanced risk",40.29,25.7,6,38.57,28.44,5,366,0.0581968516457306,759,0.120686913658769,474,0.074,967,0.151,82.9,7,1,0,2
"E02004930","Jersey Farm & Sandridge","highest heat risk","Lowest heat risk","High heat, not enhanced risk",39.76,25.41,7,38.7,28.46,5,341,0.0491992497475112,606,0.0874332708122926,1030,0.147,952,0.136,83.3,8,2,0,1
"E02004931","Marshalswick","highest heat risk","Lowest heat risk","High heat, not enhanced risk",40.82,27.23,3,38.7,28.52,5,370,0.0518570427470217,513,0.0718990889978977,1187,0.17,892,0.128,84.3,9,0,0,1
"E02004932","Townsend & New Greens","highest heat risk","Medium heat risk","High heat, not enhanced risk",40.61,25.79,6,38.68,28.46,5,460,0.0596782563570317,448,0.0581214322781526,1609,0.208,1169,0.151,81.4,5,1,1,3
"E02004933","Bernards Heath","highest heat risk","Lowest heat risk","High heat, not enhanced risk",41.05,27.49,3,38.64,28.48,5,355,0.0519689650124433,513,0.075098814229249,923,0.133,674,0.097,86.1,10,1,0,2
"E02004934","Clarence Park","highest heat risk","Medium heat risk","High heat, not enhanced risk",41.23,27.61,3,38.77,28.52,5,525,0.067899637868598,381,0.0492757371960683,1847,0.237,884,0.113,81.5,5,3,0,3
"E02004935","St Albans Central","highest heat risk","Highest heat risk","High heat and enhanced risk",41.05,27.14,3,38.75,28.52,5,604,0.0672156688181616,362,0.0402848876029379,1547,0.171,1017,0.112,81.6,5,1,1,6
"E02004936","Longacres","highest heat risk","Lowest heat risk","High heat, not enhanced risk",41.26,27.61,3,38.77,28.55,4,381,0.0572846188543076,297,0.0446549391069012,1264,0.193,707,0.108,85.6,10,2,0,1
"E02004937","Verulam Park","highest heat risk","Lowest heat risk","High heat, not enhanced risk",40.08,26.33,5,38.62,28.53,5,340,0.0466456304019756,963,0.132116888462066,847,0.116,928,0.127,83.1,8,2,1,1
"E02004939","The Camp & Cunningham","highest heat risk","Medium heat risk","High heat, not enhanced risk",40.72,26.81,4,38.89,28.57,4,357,0.0534031413612565,565,0.0845175766641735,1741,0.26,1015,0.152,83.7,8,1,0,1
"E02004940","Cottonmill & Sopwell","highest heat risk","Medium heat risk","High heat, not enhanced risk",40.7,26.89,4,38.8,28.55,4,543,0.0704645730599533,455,0.0590449000778614,2009,0.261,1081,0.14,81.1,5,1,0,3
"E02004941","London Colney","highest heat risk","Medium heat risk","High heat, not enhanced risk",39.96,25.71,6,39.09,28.61,4,557,0.0568599428338097,588,0.060024499795835,2428,0.248,1397,0.142,82.7,7,3,0,3
"E02004942","How Wood & Park Street","highest heat risk","Lowest heat risk","High heat, not enhanced risk",39.93,25.93,6,38.99,28.57,4,350,0.0538793103448276,663,0.102062807881773,1036,0.161,986,0.153,83.5,8,4,1,0
"E02004943","Bricket Wood & Chiswell Green","highest heat risk","Lowest heat risk","High heat, not enhanced risk",39.66,26.18,5,38.72,28.51,5,414,0.0488207547169811,1006,0.118632075471698,1389,0.169,1189,0.145,82.8,7,6,0,3
"E02007090","Colney Heath & Highfield Park","highest heat risk","Lowest heat risk","High heat, not enhanced risk",39.33,25.64,7,38.94,28.61,4,357,0.0583428664814512,392,0.0640627553521817,969,0.155,919,0.147,82.7,7,2,1,3
"E02001406","Rainford","lower heat risk","Lowest heat risk","Lower heat risk",34.59,22.95,10,37,28.2,6,251,0.0318447094646029,1212,0.153768079167724,170,0.022,1517,0.193,82.1,6,3,1,1
"E02001407","Billinge","lower heat risk","Lowest heat risk","Lower heat risk",35.12,23.69,9,36.93,28.18,6,170,0.0287648054145516,904,0.152961082910321,108,0.019,1229,0.211,81.5,5,1,0,1
"E02001408","Garswood","highest heat risk","Lowest heat risk","High heat, not enhanced risk",35.87,24.18,9,37.16,28.25,5,219,0.0403761061946903,600,0.110619469026549,89,0.016,1069,0.196,82.5,7,1,0,1
"E02001409","Moss Bank","highest heat risk","Medium heat risk","High heat, not enhanced risk",35.69,24.31,9,37.36,28.32,5,494,0.0475182762601,809,0.0778183916891112,226,0.022,2365,0.23,80.5,4,0,0,1
"E02001410","Haydock East","lower heat risk","Medium heat risk","Lower heat risk",36.69,24.62,8,37.32,28.16,6,295,0.0506872852233677,495,0.0850515463917526,210,0.036,1436,0.249,78.5,2,2,0,0
"E02001411","Haydock West","highest heat risk","Medium heat risk","High heat, not enhanced risk",37.52,25.29,7,37.41,28.33,5,279,0.0475703324808184,677,0.115430520034101,150,0.026,1323,0.228,81,4,2,0,0
"E02001412","Windle & Denton's Green","highest heat risk","Medium heat risk","High heat, not enhanced risk",34.48,23.15,10,37.41,28.41,5,450,0.0494559841740851,736,0.0808880096713925,251,0.028,1902,0.21,80.5,4,4,0,2
"E02001413","Blackbrook","highest heat risk","Medium heat risk","High heat, not enhanced risk",36.6,25.44,7,37.52,28.41,5,421,0.0459005669428696,766,0.0835150457915395,216,0.023,2174,0.235,79.2,3,0,0,0
"E02001414","Eccleston","highest heat risk","Lowest heat risk","High heat, not enhanced risk",35.26,23.88,9,37.37,28.5,5,232,0.0411566436047543,773,0.13712967890722,129,0.023,922,0.166,85.8,10,1,0,2
"E02001415","Earlestown North","highest heat risk","Medium heat risk","High heat, not enhanced risk",36,24.09,9,37.47,28.24,5,330,0.0475709961078276,414,0.0596799769352746,312,0.045,1425,0.206,78.7,2,1,0,2
"E02001416","Broad Oak","highest heat risk","Highest heat risk","High heat and enhanced risk",37.05,25.54,7,37.57,28.41,5,466,0.0724502487562189,302,0.046952736318408,251,0.039,1673,0.26,75.9,1,1,0,2
"E02001417","Town Centre West","highest heat risk","Highest heat risk","High heat and enhanced risk",38.08,26.09,5,37.55,28.48,5,350,0.0479583447519868,462,0.0633050150726226,347,0.047,2095,0.286,75.4,1,2,0,4
"E02001418","Earlestown South","lower heat risk","Highest heat risk","Lower heat risk",36.35,24.05,9,37.49,28.19,6,474,0.0706513638396184,406,0.0605157251453272,291,0.044,1420,0.216,77.2,1,0,0,3
"E02001419","Town Centre East & Fingerpost","highest heat risk","Highest heat risk","High heat and enhanced risk",38.1,26.16,5,37.57,28.45,5,605,0.07606235856173,398,0.0500377168720141,495,0.065,2038,0.266,72.2,1,2,3,3
"E02001420","Newton-le-Willows","lower heat risk","Medium heat risk","Lower heat risk",35.54,24.26,9,37.46,28.11,6,783,0.0647803425167535,809,0.0669314139157773,432,0.036,2287,0.192,79.3,3,2,0,0
"E02001421","West Park","highest heat risk","Medium heat risk","High heat, not enhanced risk",37.93,25.82,6,37.45,28.49,5,475,0.0451821554266147,785,0.0746694568629316,292,0.028,2298,0.219,79.9,3,1,0,4
"E02001422","Derbyshire Hill","highest heat risk","Highest heat risk","High heat and enhanced risk",36.31,24.96,8,37.58,28.39,5,427,0.063287386986809,323,0.0478731287979843,275,0.041,1795,0.268,74.8,1,2,0,0
"E02001423","Eccleston Park","highest heat risk","Lowest heat risk","High heat, not enhanced risk",35.07,24.52,9,37.25,28.51,5,305,0.0453060011883541,720,0.106951871657754,274,0.042,1218,0.185,80.8,4,1,0,2
"E02001425","Sutton Leach","highest heat risk","Medium heat risk","High heat, not enhanced risk",36.52,24.8,8,37.4,28.36,5,538,0.0505164319248826,945,0.0887323943661972,298,0.028,2451,0.229,79,2,4,0,1
"E02001426","Rainhill North","highest heat risk","Medium heat risk","High heat, not enhanced risk",36.88,25.67,6,37.25,28.4,5,247,0.0454629118350819,719,0.132339407325603,167,0.031,1227,0.225,79.8,3,3,0,1
"E02001427","Bold & Clock Face","highest heat risk","Medium heat risk","High heat, not enhanced risk",35.44,23.67,9,37.31,28.26,5,595,0.0549450549450549,651,0.0601163542340013,331,0.03,2397,0.221,79.1,3,0,0,3
"E02001428","Rainhill South","highest heat risk","Lowest heat risk","High heat, not enhanced risk",36.36,25.07,8,37.18,28.33,5,215,0.0382358171794416,929,0.165214298417215,300,0.054,1094,0.196,83.1,8,3,1,1
"E02006935","Thatto Heath","highest heat risk","Highest heat risk","High heat and enhanced risk",37.16,25.6,7,37.37,28.46,5,411,0.0540007883326764,615,0.0808040993299172,281,0.038,2019,0.27,78.8,2,1,0,5
"E02006936","Nutgrove & Lea Green","highest heat risk","Medium heat risk","High heat, not enhanced risk",36.75,25.22,8,37.27,28.45,5,487,0.0611194779116466,542,0.0680220883534137,462,0.059,1460,0.187,78.8,2,4,0,0
"E02006188","Fulford & Meir Heath","highest heat risk","Lowest heat risk","High heat, not enhanced risk",34.56,23.65,9,36.11,28.41,5,220,0.0372818166412472,830,0.140654126419251,165,0.028,1145,0.192,82.1,6,8,0,1
"E02006189","Barlaston, Tittensor & Swynnerton","highest heat risk","Lowest heat risk","High heat, not enhanced risk",34.66,23.84,9,36.43,28.39,5,216,0.0301802431186251,1050,0.146709515159983,320,0.045,1407,0.196,82.5,7,4,0,1
"E02006190","Stone Town","lower heat risk","Medium heat risk","Lower heat risk",37.27,25.1,8,36.74,28.02,6,567,0.0494505494505494,1235,0.107709750566893,438,0.04,2202,0.199,80.9,4,9,0,6
"E02006191","Little Stoke & Milwich","lower heat risk","Lowest heat risk","Lower heat risk",36.53,24.59,9,36.63,27.97,6,351,0.0433066008636644,868,0.10709438618137,293,0.036,1254,0.154,83.6,8,2,0,4
"E02006192","Eccleshall & Yarnfield","lower heat risk","Lowest heat risk","Lower heat risk",36.89,24.32,9,36.43,27.67,7,410,0.0442286947141316,938,0.101186623516721,350,0.038,1486,0.162,84.1,9,1,0,2
"E02006193","Stafford Common & Great Bridgeford","lower heat risk","Lowest heat risk","Lower heat risk",38.11,25.2,8,36.73,27.75,7,459,0.058508604206501,812,0.103505417463352,636,0.085,1272,0.17,82.4,7,0,0,1
"E02006194","Doxey & Holmcroft","lower heat risk","Medium heat risk","Lower heat risk",38.57,25.42,7,37.09,27.89,7,497,0.0581286549707602,763,0.0892397660818713,638,0.076,1631,0.195,81.3,5,4,0,1
"E02006195","Weston & Haywood","lower heat risk","Lowest heat risk","Lower heat risk",37.35,24.68,8,37.22,27.97,6,358,0.0403653173976773,1154,0.130116134851731,215,0.025,1539,0.176,84,9,1,0,1
"E02006196","Stafford North East","highest heat risk","Medium heat risk","High heat, not enhanced risk",40.44,27.44,3,37.26,28.01,6,444,0.0613429124067422,371,0.051257253384913,1174,0.162,1510,0.208,82.2,6,0,5,3
"E02006197","Central Stafford","highest heat risk","Highest heat risk","High heat and enhanced risk",40.29,27.05,4,37.2,27.97,6,610,0.0638676578368757,637,0.0666945869542456,1081,0.114,1938,0.205,77.4,1,2,0,4
"E02006198","Littleworth & Hopton","lower heat risk","Lowest heat risk","Lower heat risk",37.99,25.61,7,37.19,27.99,6,453,0.049513608044595,750,0.0819761722592633,795,0.089,1307,0.146,83.2,8,6,0,1
"E02006199","Rowley & Derrington","lower heat risk","Lowest heat risk","Lower heat risk",37.84,24.77,8,36.69,27.62,7,378,0.0436388824751789,1004,0.115908566151004,572,0.069,1528,0.184,81.1,5,3,1,2
"E02006200","Highfields & Burton Manor","highest heat risk","Highest heat risk","High heat and enhanced risk",39.67,26.66,4,37.13,27.94,6,494,0.0640062192277792,575,0.0745011661052086,519,0.067,1741,0.225,78.7,2,1,0,2
"E02006201","Weeping Cross & Brocton","lower heat risk","Lowest heat risk","Lower heat risk",36.35,24.79,8,37.16,27.85,7,488,0.0403539237575457,1657,0.13702141734888,997,0.082,1796,0.148,85.1,10,0,0,3
"E02006202","Gnosall & Haughton","lower heat risk","Lowest heat risk","Lower heat risk",37.04,24.24,9,36.77,27.5,8,327,0.03488,1077,0.11488,225,0.024,1565,0.17,83.6,8,2,0,2
"E02006203","Mosspit & Silkmore Lane","lower heat risk","Medium heat risk","Lower heat risk",38.48,25.72,6,37.14,27.85,7,373,0.048309804429478,606,0.0784872425851574,647,0.084,1644,0.214,80.6,4,0,0,1
"E02006204","Leek East & Upper Hulme","highest heat risk","Medium heat risk","High heat, not enhanced risk",31.31,21.69,10,35.34,29.1,3,365,0.0485501463155094,762,0.101356743814844,163,0.022,1623,0.217,79.9,3,4,0,4
"E02006205","Biddulph Moor & Rudyard","highest heat risk","Lowest heat risk","High heat, not enhanced risk",31.97,22.19,10,35.96,28.77,4,266,0.0371041986330032,971,0.135444273957316,105,0.014,1272,0.176,84.7,9,0,0,0
"E02006206","Biddulph Central","highest heat risk","Medium heat risk","High heat, not enhanced risk",35.82,24.91,8,36.08,28.57,4,432,0.054013503375844,519,0.0648912228057014,164,0.021,1753,0.219,79,2,2,0,5
"E02006207","Biddulph North & Brownlees","highest heat risk","Lowest heat risk","High heat, not enhanced risk",33.32,23.48,10,36.05,28.58,4,180,0.02872646026173,978,0.156080434088733,100,0.016,1283,0.206,81.4,5,4,0,2
"E02006208","Leek Town","highest heat risk","Medium heat risk","High heat, not enhanced risk",34.68,23,10,36.18,29.2,2,372,0.0468809073724008,680,0.0856962822936358,269,0.034,1835,0.23,78.5,2,2,0,1
"E02006209","Leek South & Cheddleton","highest heat risk","Lowest heat risk","High heat, not enhanced risk",34.18,22.82,10,36.16,29.02,3,441,0.0416273362280536,1273,0.120162356050595,178,0.017,1943,0.183,82.1,6,3,1,2
"E02006210","Ipstones, Warslow & Hamps Valley","highest heat risk","Medium heat risk","High heat, not enhanced risk",33.23,21.92,10,35.59,29.11,3,216,0.0409090909090909,629,0.119128787878788,60,0.011,849,0.163,83.2,8,0,0,2
"E02006211","Endon & Brown Edge","highest heat risk","Lowest heat risk","High heat, not enhanced risk",32.98,22.64,10,36.09,28.66,4,213,0.0339388145315488,963,0.153441682600382,115,0.018,1131,0.178,84,9,3,0,3
"E02006212","Werrington & Wetley Rocks","highest heat risk","Lowest heat risk","High heat, not enhanced risk",32.8,22.42,10,35.75,28.62,4,306,0.039276087793608,1118,0.143498908997561,160,0.021,1490,0.193,81.7,5,3,0,2
"E02006213","Cheadle North, Alton & Kingsley","highest heat risk","Lowest heat risk","High heat, not enhanced risk",33.06,22.56,10,36.32,29.1,3,273,0.0416793893129771,676,0.103206106870229,135,0.021,1292,0.198,81.3,5,1,1,1
"E02006214","Cheadle Town","highest heat risk","Medium heat risk","High heat, not enhanced risk",34.81,23.05,10,36.09,28.74,4,289,0.0469308216953556,659,0.10701526469633,165,0.027,1383,0.224,79.9,3,1,0,4
"E02006215","Blythe Bridge, Forsbrook & Caverswall","highest heat risk","Lowest heat risk","High heat, not enhanced risk",34.13,22.96,10,36.17,28.58,4,279,0.0346239761727476,983,0.12199056837925,185,0.024,1521,0.194,83.1,8,3,0,4
"E02006216","Cheadle South & Upper Tean","highest heat risk","Lowest heat risk","High heat, not enhanced risk",34.85,23.32,10,36.74,28.78,4,299,0.0359980736816759,913,0.109920539369131,109,0.013,1448,0.172,82.4,6,2,0,3
"E02004944","St Nicholas","highest heat risk","Medium heat risk","High heat, not enhanced risk",41.77,27.88,2,39.13,29.69,1,580,0.0695527041611704,319,0.0382539872886437,1974,0.242,1306,0.16,82.2,6,0,0,1
"E02004945","Woodfield & Old Town","highest heat risk","Medium heat risk","High heat, not enhanced risk",41.4,27.05,4,39.31,29.51,2,678,0.0555919973761889,891,0.0730567399147261,2476,0.202,1913,0.156,80.1,4,3,4,1
"E02004946","Martins Wood","highest heat risk","Medium heat risk","High heat, not enhanced risk",40.7,27.38,3,39.17,29.66,1,370,0.0578667500781983,449,0.0702220832030028,1092,0.17,1235,0.192,81.2,5,2,0,0
"E02004948","Symonds Green","highest heat risk","Medium heat risk","High heat, not enhanced risk",41.47,26.57,5,39.18,29.29,2,366,0.0598430346631786,421,0.0688358404185742,888,0.146,1129,0.186,82,6,1,0,0
"E02004949","Pin Green","highest heat risk","Highest heat risk","High heat and enhanced risk",42.07,28.35,2,39.23,29.47,2,569,0.0641994809883786,803,0.0906013765090827,1489,0.169,1711,0.194,79.9,3,1,0,1
"E02004950","Chells South","highest heat risk","Lowest heat risk","High heat, not enhanced risk",41.16,27.88,2,39.25,29.62,1,449,0.0656049094097019,429,0.0626826417299825,1068,0.156,1095,0.16,82.4,6,0,0,1
"E02004951","Bedwell","highest heat risk","Highest heat risk","High heat and enhanced risk",41.76,27.89,2,39.27,29.45,2,620,0.0750696210194939,472,0.0571497760019373,1817,0.226,1468,0.182,80.1,3,1,0,1
"E02004952","Poplars","highest heat risk","Medium heat risk","High heat, not enhanced risk",41.02,27.38,3,39.29,29.58,1,346,0.0506885438031058,443,0.0648989159097568,1008,0.146,1217,0.177,79.2,3,1,0,2
"E02004953","Shephall","highest heat risk","Medium heat risk","High heat, not enhanced risk",41.01,27.41,3,39.32,29.5,2,380,0.0584345686606182,384,0.0590496693833615,1044,0.161,1137,0.176,81.7,6,0,0,0
"E02004954","Roebuck","highest heat risk","Medium heat risk","High heat, not enhanced risk",40.95,26.75,4,39.26,29.34,2,471,0.0661423957309367,455,0.0638955202920938,1031,0.145,1287,0.181,79.9,3,1,0,5
"E02004955","Broadwater & Bragbury End","highest heat risk","Lowest heat risk","High heat, not enhanced risk",40.22,26.39,5,39.37,29.38,2,359,0.0606521371853354,406,0.0685926676803514,650,0.108,1030,0.171,82.9,7,2,0,0
"E02007091","Chells North","highest heat risk","Lowest heat risk","High heat, not enhanced risk",40.94,27.7,3,39.16,29.68,1,341,0.0536416548686487,399,0.0627654554034922,876,0.136,939,0.146,84.5,9,0,0,2
"E02001187","Reddish Vale View","highest heat risk","Medium heat risk","High heat, not enhanced risk",38.56,26.48,5,37.82,28.71,4,392,0.0562491031711867,495,0.0710288420146362,637,0.091,1361,0.194,80.8,4,0,0,1
"E02001188","North Reddish","highest heat risk","Highest heat risk","High heat and enhanced risk",39.07,26.66,4,37.83,28.7,4,586,0.0672403901319564,345,0.0395869191049914,1458,0.169,1651,0.191,80.1,3,1,0,2
"E02001189","Central Reddish","highest heat risk","Medium heat risk","High heat, not enhanced risk",36.85,25.56,7,37.84,28.72,4,484,0.0576190476190476,590,0.0702380952380952,763,0.092,1477,0.178,81.7,5,1,0,2
"E02001190","Brinnington","highest heat risk","Highest heat risk","High heat and enhanced risk",36.54,25.59,7,37.85,28.72,4,633,0.0781095755182626,351,0.0433119447186575,976,0.123,2249,0.283,73.6,1,3,0,1
"E02001191","Woodley","highest heat risk","Medium heat risk","High heat, not enhanced risk",35.71,24.87,8,37.73,28.67,4,261,0.0452104624978347,641,0.111034124372077,222,0.039,1162,0.202,81.6,5,1,0,2
"E02001192","Heaton Chapel & Shaw Road","highest heat risk","Medium heat risk","High heat, not enhanced risk",39.03,27.63,3,37.88,28.69,4,320,0.0492383443606709,569,0.0875519310663179,991,0.151,1079,0.165,83.2,8,2,0,2
"E02001193","South Reddish & Heaton Norris","highest heat risk","Highest heat risk","High heat and enhanced risk",38.19,26.64,4,37.81,28.69,4,379,0.0595163316582915,352,0.0552763819095477,851,0.133,1303,0.203,78.4,2,1,0,2
"E02001194","Heaton Moor","highest heat risk","Medium heat risk","High heat, not enhanced risk",38.69,26.4,5,37.91,28.63,4,285,0.0448818897637795,538,0.0847244094488189,982,0.154,923,0.145,82.4,6,3,0,0
"E02001195","Bredbury","highest heat risk","Medium heat risk","High heat, not enhanced risk",36.71,25.37,7,37.87,28.72,4,484,0.0631441617742988,664,0.0866275277234181,355,0.047,1440,0.191,79.6,3,2,0,1
"E02001196","Romiley & Compstall","highest heat risk","Medium heat risk","High heat, not enhanced risk",33.43,23.64,9,37.42,28.58,4,378,0.0482635342185904,1016,0.129724208375894,330,0.042,1534,0.196,82.7,7,1,0,2
"E02001197","Norris Bank","highest heat risk","Medium heat risk","High heat, not enhanced risk",39.09,26.54,5,37.94,28.67,4,326,0.0519770408163265,436,0.069515306122449,969,0.154,938,0.149,82.2,6,0,0,2
"E02001198","Bredbury Green","highest heat risk","Medium heat risk","High heat, not enhanced risk",35.78,24.84,8,37.85,28.72,4,446,0.059458738834822,932,0.124250099986668,458,0.061,1784,0.237,79.4,3,2,0,0
"E02001199","Heaton Mersey","highest heat risk","Lowest heat risk","High heat, not enhanced risk",38.36,26.07,6,37.97,28.59,4,426,0.0533767698283423,622,0.07793509585265,1891,0.239,1124,0.142,82.9,7,1,0,4
"E02001200","Central Stockport, Portwood & Shaw Heath","highest heat risk","Highest heat risk","High heat and enhanced risk",37.61,27.04,4,37.89,28.72,4,549,0.068411214953271,310,0.0386292834890966,1694,0.215,2065,0.262,73.8,1,2,0,4
"E02001201","Woodbank Park","highest heat risk","Lowest heat risk","High heat, not enhanced risk",36.66,25.86,6,37.9,28.73,4,361,0.0622521124331781,353,0.060872564235213,269,0.046,988,0.171,81,5,1,0,1
"E02001202","Edgeley","highest heat risk","Highest heat risk","High heat and enhanced risk",39.37,27.19,3,37.91,28.69,4,433,0.0674665004674353,217,0.0338111561234029,935,0.145,1229,0.19,77.7,2,1,0,2
"E02001203","Marple Bridge & Mellor","highest heat risk","Lowest heat risk","High heat, not enhanced risk",32.14,22.93,10,37.24,28.5,5,268,0.0452779185673256,753,0.127217435377598,159,0.027,795,0.136,86.1,10,1,0,1
"E02001204","Cheadle Heath","highest heat risk","Medium heat risk","High heat, not enhanced risk",37.39,25.54,7,37.98,28.62,4,589,0.065964833687983,544,0.0609250755963714,876,0.098,1594,0.179,79.9,3,1,0,2
